protein	n_obs	status	singular	messages	var_Run	var_BioReplicate	var_Mixture	sigma2	scope	level	var_Run:Channel	var_Run:ionID
O09159	20	ok	FALSE		NA	NA	0.732563812765148	0.0877346408378561	mixture	protein	NA	NA
O09164	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.150426416687123	mixture	protein	NA	NA
O09167	20	ok	FALSE		NA	NA	0.0318384019549561	0.1631482734702	mixture	protein	NA	NA
O09172	20	ok	FALSE		NA	NA	0.48137065091083	0.127766847220027	mixture	protein	NA	NA
O09174	20	ok	FALSE		NA	NA	0.355013132310975	0.0868968497191129	mixture	protein	NA	NA
O35071	20	ok	FALSE		NA	NA	0.0223425023992533	0.244946601429247	mixture	protein	NA	NA
O35075	19	ok	FALSE		NA	NA	0.0665781598188634	0.121918683962108	mixture	protein	NA	NA
O35114	20	ok	FALSE		NA	NA	1.65843574678395	0.0803314487225491	mixture	protein	NA	NA
O35129	20	ok	FALSE		NA	NA	0.521440646256195	0.346003604682667	mixture	protein	NA	NA
O35143	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	1.70140293241374	mixture	protein	NA	NA
O35206	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.168804817985858	mixture	protein	NA	NA
O35215	20	ok	FALSE		NA	NA	0.428151412678137	0.152614240619969	mixture	protein	NA	NA
O35226	20	ok	FALSE		NA	NA	0.127066417099798	0.0375205520949593	mixture	protein	NA	NA
O35227	19	ok	FALSE		NA	NA	1.66786933957166	1.85599848324392	mixture	protein	NA	NA
O35286	20	ok	FALSE		NA	NA	0.151805623452157	0.235966411887461	mixture	protein	NA	NA
O35295	20	ok	FALSE		NA	NA	1.0721203406494	0.321820284507707	mixture	protein	NA	NA
O35309	20	ok	FALSE		NA	NA	0.385634101667629	0.081316740007084	mixture	protein	NA	NA
O35326	20	ok	FALSE		NA	NA	1.75044554244995	0.620883515418323	mixture	protein	NA	NA
O35343	20	ok	FALSE		NA	NA	1.43037497995265	0.214145369387127	mixture	protein	NA	NA
O35344	20	ok	FALSE		NA	NA	0.0599411344947945	0.150151585155328	mixture	protein	NA	NA
O35345	20	ok	FALSE		NA	NA	2.68562383843849	0.311686790809656	mixture	protein	NA	NA
O35350	20	ok	FALSE		NA	NA	0.191604171679136	0.145163358399471	mixture	protein	NA	NA
O35381	20	ok	FALSE		NA	NA	0.128693548749671	0.341451444581312	mixture	protein	NA	NA
O35382	20	ok	FALSE		NA	NA	0.792355372191852	0.4193822414141	mixture	protein	NA	NA
O35459	20	ok	FALSE		NA	NA	0.0747325199516236	0.039308992358501	mixture	protein	NA	NA
O35465	19	ok	FALSE		NA	NA	0.0513647526876591	0.132221915138942	mixture	protein	NA	NA
O35490	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	1.16882120608015	mixture	protein	NA	NA
O35551	20	ok	FALSE		NA	NA	0.404561116652919	0.0714996672583699	mixture	protein	NA	NA
O35566	20	ok	FALSE		NA	NA	0.304879576944066	0.159950783811499	mixture	protein	NA	NA
O35593	20	ok	FALSE		NA	NA	1.78886963444996	0.0826717199476169	mixture	protein	NA	NA
O35609	20	ok	FALSE		NA	NA	1.36298833049111	0.069169022901364	mixture	protein	NA	NA
O35639	20	ok	FALSE		NA	NA	0.564432533230394	0.0855417175214947	mixture	protein	NA	NA
O35643	20	ok	FALSE		NA	NA	0.0222218509522271	0.0534879974312939	mixture	protein	NA	NA
O35658	20	ok	FALSE		NA	NA	0.310686443495314	0.102319960261705	mixture	protein	NA	NA
O35660	20	ok	FALSE		NA	NA	0.00979023144751883	2.95432089846775	mixture	protein	NA	NA
O35678	20	ok	FALSE		NA	NA	0.739008121692321	0.250184913751922	mixture	protein	NA	NA
O35682	20	ok	FALSE		NA	NA	0.123330820971695	0.082655059221055	mixture	protein	NA	NA
O35685	20	ok	FALSE		NA	NA	0.117924417381301	0.107932912751692	mixture	protein	NA	NA
O35841	14	ok	FALSE		NA	NA	2.70588296045901	0.485427055186148	mixture	protein	NA	NA
O35855	20	ok	FALSE		NA	NA	0.169896213920342	0.144663491809857	mixture	protein	NA	NA
O35857	19	ok	FALSE		NA	NA	0.0244892373307554	0.228383314458812	mixture	protein	NA	NA
O35864	20	ok	FALSE		NA	NA	0.624813572822367	0.0725480609303154	mixture	protein	NA	NA
O35887	20	ok	FALSE		NA	NA	0.0140697733819544	0.10884272226996	mixture	protein	NA	NA
O35900	20	ok	FALSE		NA	NA	1.49421069618516	0.103793513575316	mixture	protein	NA	NA
O35945	20	ok	FALSE		NA	NA	0.373000079310593	0.0648076799281692	mixture	protein	NA	NA
O35955	20	ok	FALSE		NA	NA	0.973264950991057	0.120628909952623	mixture	protein	NA	NA
O35969	20	ok	FALSE		NA	NA	3.88731220000865	0.30353698176673	mixture	protein	NA	NA
O35972	13	ok	FALSE		NA	NA	2.81774272360476	0.81170157410853	mixture	protein	NA	NA
O54724	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.157985429740741	mixture	protein	NA	NA
O54734	18	ok	FALSE		NA	NA	0.211523487414997	0.244962363513333	mixture	protein	NA	NA
O54754	20	ok	FALSE		NA	NA	0.0177731229559476	0.185991728935013	mixture	protein	NA	NA
O54774	20	ok	FALSE		NA	NA	0.218545922612554	0.15273742431045	mixture	protein	NA	NA
O54833	20	ok	FALSE		NA	NA	1.2579056143077	0.350376497270245	mixture	protein	NA	NA
O54865	20	ok	FALSE		NA	NA	0.447631434532735	0.0907033793895224	mixture	protein	NA	NA
O54916	17	ok	FALSE		NA	NA	3.96483899398495	0.419091933978104	mixture	protein	NA	NA
O54931	20	ok	FALSE		NA	NA	0.129409944753638	0.140581652588801	mixture	protein	NA	NA
O54974	20	ok	FALSE		NA	NA	1.44863480677631	0.169764880424408	mixture	protein	NA	NA
O54983	15	ok	FALSE		NA	NA	1.36339110102393	0.164080826705385	mixture	protein	NA	NA
O54984	20	ok	FALSE		NA	NA	1.28287306875446	0.184617248381215	mixture	protein	NA	NA
O54988	20	ok	FALSE		NA	NA	0.0394748785234462	0.0585722692561552	mixture	protein	NA	NA
O54990	16	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	5.35641752852265	mixture	protein	NA	NA
O54998	20	ok	FALSE		NA	NA	1.27505985161937	0.211194630332825	mixture	protein	NA	NA
O55013	20	ok	FALSE		NA	NA	0.38458541258897	0.147468836511837	mixture	protein	NA	NA
O55022	20	ok	FALSE		NA	NA	0.685108682373821	1.04613675213528	mixture	protein	NA	NA
O55023	20	ok	FALSE		NA	NA	0.230304232047883	0.0853404552485605	mixture	protein	NA	NA
O55026	20	ok	FALSE		NA	NA	1.62448171821445	0.374066141910929	mixture	protein	NA	NA
O55029	20	ok	FALSE		NA	NA	0.0363076777783947	0.141913873787364	mixture	protein	NA	NA
O55033	18	ok	FALSE		NA	NA	0.0308198797870748	0.288947878186818	mixture	protein	NA	NA
O55057	19	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.102434738025114	mixture	protein	NA	NA
O55060	20	ok	FALSE		NA	NA	0.280413575657762	0.133118810635841	mixture	protein	NA	NA
O55091	20	ok	FALSE		NA	NA	0.0962699716193749	0.207138410949084	mixture	protein	NA	NA
O55098	20	ok	FALSE		NA	NA	0.0554628809387327	0.126546212123294	mixture	protein	NA	NA
O55106	20	ok	FALSE		NA	NA	0.742329030482816	0.150965969792743	mixture	protein	NA	NA
O55111	12	ok	FALSE		NA	NA	1.15866093739433	0.562343305917975	mixture	protein	NA	NA
O55126	20	ok	FALSE		NA	NA	1.84423896773731	0.257923493925017	mixture	protein	NA	NA
O55128	20	ok	FALSE		NA	NA	0.805258272798956	0.437941788528576	mixture	protein	NA	NA
O55131	20	ok	FALSE		NA	NA	0.187786139066616	0.0945065917922027	mixture	protein	NA	NA
O55135	20	ok	FALSE		NA	NA	0.461397205358784	0.0795273500964034	mixture	protein	NA	NA
O55137	19	ok	FALSE		NA	NA	1.05607412046579	1.23006019565241	mixture	protein	NA	NA
O55142	20	ok	FALSE		NA	NA	0.259134226946231	0.127314860966037	mixture	protein	NA	NA
O55143	20	ok	FALSE		NA	NA	0.0278514019527938	0.34406915155437	mixture	protein	NA	NA
O55201	19	ok	FALSE		NA	NA	0.765557613551917	0.202765096906066	mixture	protein	NA	NA
O55222	20	ok	FALSE		NA	NA	0.106644657838356	0.119785301686656	mixture	protein	NA	NA
O55234	20	ok	FALSE		NA	NA	1.80593594635472	0.0189785446439239	mixture	protein	NA	NA
O70133	20	ok	FALSE		NA	NA	0.386596109972129	0.360720321537612	mixture	protein	NA	NA
O70145	20	ok	FALSE		NA	NA	1.64311463980932	0.499260325060974	mixture	protein	NA	NA
O70152	19	ok	FALSE		NA	NA	1.74923953190026	0.128890171814946	mixture	protein	NA	NA
O70194	20	ok	FALSE		NA	NA	0.176486165518461	0.198817006046294	mixture	protein	NA	NA
O70209	20	ok	FALSE		NA	NA	0.0885291987298709	0.760416277382615	mixture	protein	NA	NA
O70250	20	ok	FALSE		NA	NA	2.18501250544313	2.15389479687535	mixture	protein	NA	NA
O70251	20	ok	FALSE		NA	NA	0.103295687691452	0.0565814251576473	mixture	protein	NA	NA
O70252	20	ok	FALSE		NA	NA	0.0329974822238607	0.235861779117894	mixture	protein	NA	NA
O70258	20	ok	FALSE		NA	NA	0.0405575167915977	0.0893874871469708	mixture	protein	NA	NA
O70305	20	ok	FALSE		NA	NA	0.3344204973953	0.112042464774175	mixture	protein	NA	NA
O70309	19	ok	FALSE		NA	NA	0.0325629117832577	0.138243733396064	mixture	protein	NA	NA
O70310	20	ok	FALSE		NA	NA	0.0712448770775622	0.0907630060267319	mixture	protein	NA	NA
O70318	20	ok	FALSE		NA	NA	0.0128990195061769	0.139688365088704	mixture	protein	NA	NA
O70325	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	6.67304350262628e-22	0.236702058609742	mixture	protein	NA	NA
O70362	20	ok	FALSE		NA	NA	1.04520978583257	0.336272883006968	mixture	protein	NA	NA
O70378	20	ok	FALSE		NA	NA	0.447548953251293	0.0654569366892487	mixture	protein	NA	NA
O70400	20	ok	FALSE		NA	NA	0.0346525257357956	0.0509141396466778	mixture	protein	NA	NA
O70423	20	ok	FALSE		NA	NA	0.00296723943173795	0.171702320679695	mixture	protein	NA	NA
O70433	18	ok	FALSE		NA	NA	1.81420469615097	0.264027159291929	mixture	protein	NA	NA
O70435	20	ok	FALSE		NA	NA	0.0690434329024143	0.0550737362462897	mixture	protein	NA	NA
O70439	20	ok	FALSE		NA	NA	1.47947126726033	0.0975132890231173	mixture	protein	NA	NA
O70469	19	ok	FALSE		NA	NA	4.75526556390602	0.819429124927027	mixture	protein	NA	NA
O70475	20	ok	FALSE		NA	NA	0.221370517389487	0.316892813101686	mixture	protein	NA	NA
O70492	17	ok	FALSE		NA	NA	1.57300320193156	0.179098197758065	mixture	protein	NA	NA
O70493	20	ok	FALSE		NA	NA	2.42801644572825	0.0678777887374316	mixture	protein	NA	NA
O70496	20	ok	FALSE		NA	NA	9.1035960400124	0.227044309301847	mixture	protein	NA	NA
O70503	20	ok	FALSE		NA	NA	0.406081725904403	0.146260396798093	mixture	protein	NA	NA
O70591	20	ok	FALSE		NA	NA	2.83383614909966	0.0476234764014394	mixture	protein	NA	NA
O88207	18	ok	FALSE		NA	NA	0.0317164926352534	0.536506824375426	mixture	protein	NA	NA
O88271	20	ok	FALSE		NA	NA	0.443780638913157	0.462029477124974	mixture	protein	NA	NA
O88322	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.108529488612516	mixture	protein	NA	NA
O88342	20	ok	FALSE		NA	NA	0.135181789197758	0.0695383610347706	mixture	protein	NA	NA
O88384	17	ok	FALSE		NA	NA	3.46573248355529	0.239814526024375	mixture	protein	NA	NA
O88428	20	ok	FALSE		NA	NA	0.419116937172295	0.226115807128656	mixture	protein	NA	NA
O88447	20	ok	FALSE		NA	NA	0.2942738500863	0.272471465760357	mixture	protein	NA	NA
O88487	20	ok	FALSE		NA	NA	0.0106061953804306	0.0866187543905805	mixture	protein	NA	NA
O88492	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.322245911621999	mixture	protein	NA	NA
O88522	16	ok	FALSE		NA	NA	0.657539116771828	0.541580031425905	mixture	protein	NA	NA
O88531	14	ok	FALSE		NA	NA	5.44030342099064	0.27675480110017	mixture	protein	NA	NA
O88532	17	ok	FALSE		NA	NA	0.198253530314888	0.189729735870554	mixture	protein	NA	NA
O88543	20	ok	FALSE		NA	NA	0.00761596673470204	0.0731896420563111	mixture	protein	NA	NA
O88544	20	ok	FALSE		NA	NA	0.171526414222828	0.108659528913969	mixture	protein	NA	NA
O88569	20	ok	FALSE		NA	NA	0.0206753665167399	0.22362615518983	mixture	protein	NA	NA
O88587	20	ok	FALSE		NA	NA	0.583757268403658	0.0694922683903828	mixture	protein	NA	NA
O88597	19	ok	FALSE		NA	NA	0.0843212050392212	0.0487109243134552	mixture	protein	NA	NA
O88622	17	ok	FALSE		NA	NA	3.68361410526687	0.365631383135754	mixture	protein	NA	NA
O88685	20	ok	FALSE		NA	NA	0.274411428941739	0.0211143472559078	mixture	protein	NA	NA
O88696	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.0470951480513179	mixture	protein	NA	NA
O88735	15	ok	FALSE		NA	NA	3.00535160750334	0.648688025485625	mixture	protein	NA	NA
O88738	15	ok	FALSE		NA	NA	1.17743203192181	0.111525970366665	mixture	protein	NA	NA
O88746	20	ok	FALSE		NA	NA	0.716345305035339	0.223747013038841	mixture	protein	NA	NA
O88811	20	ok	FALSE		NA	NA	1.62686196744078	0.105345968600197	mixture	protein	NA	NA
O88844	20	ok	FALSE		NA	NA	0.0901112226306811	0.182812177296953	mixture	protein	NA	NA
O88851	20	ok	FALSE		NA	NA	2.83750577604645	0.11779619930931	mixture	protein	NA	NA
O88947	20	ok	FALSE		NA	NA	0.518935252166263	0.178737033644542	mixture	protein	NA	NA
O88990	9	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	2.50182921613309	mixture	protein	NA	NA
O89017	20	ok	FALSE		NA	NA	0.738564088117071	0.312133845625138	mixture	protein	NA	NA
O89020	20	ok	FALSE		NA	NA	0.895014219351376	0.173048563410669	mixture	protein	NA	NA
O89051	20	ok	FALSE		NA	NA	0.553529044259287	1.02573669202652	mixture	protein	NA	NA
O89053	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.162607855833367	mixture	protein	NA	NA
O89079	20	ok	FALSE		NA	NA	0.257706836675133	0.0709080894544828	mixture	protein	NA	NA
O89086	20	ok	FALSE		NA	NA	0.461316495984806	0.15812974217855	mixture	protein	NA	NA
O89103	20	ok	FALSE		NA	NA	0.915478513486672	0.440840129584221	mixture	protein	NA	NA
O89106	20	ok	FALSE		NA	NA	1.14474482776503	0.0697843529259801	mixture	protein	NA	NA
O89110	19	ok	FALSE		NA	NA	0.428609751919165	0.0726399761934972	mixture	protein	NA	NA
O89116	16	ok	FALSE		NA	NA	0.811239718545331	0.28399945886739	mixture	protein	NA	NA
P00329	20	ok	FALSE		NA	NA	0.0194575597991716	0.0950880444387582	mixture	protein	NA	NA
P00342	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	3.54571337103561	mixture	protein	NA	NA
P00375	20	ok	FALSE		NA	NA	0.154220857769687	0.101046691420111	mixture	protein	NA	NA
P00405	20	ok	FALSE		NA	NA	0.0172772772576565	0.488309011652448	mixture	protein	NA	NA
P00493	20	ok	FALSE		NA	NA	0.882996051511301	0.125591306692095	mixture	protein	NA	NA
P00687	20	ok	FALSE		NA	NA	0.582473380744736	0.127392360850008	mixture	protein	NA	NA
P00688	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	1.87128814715287e-20	0.775838191869322	mixture	protein	NA	NA
P00920	20	ok	FALSE		NA	NA	1.66235587618137	0.0821726317913906	mixture	protein	NA	NA
P01027	20	ok	FALSE		NA	NA	0.155496295402261	0.216551156345435	mixture	protein	NA	NA
P01029	20	ok	FALSE		NA	NA	0.672423153702957	0.121657788116457	mixture	protein	NA	NA
P01592	20	ok	FALSE		NA	NA	0.347308237210428	0.541501337324555	mixture	protein	NA	NA
P01631	20	ok	FALSE		NA	NA	0.552692533752007	0.232869583314495	mixture	protein	NA	NA
P01638	20	ok	FALSE		NA	NA	0.0346469322420035	1.0098976820492	mixture	protein	NA	NA
P01639	20	ok	FALSE		NA	NA	0.510623446921012	0.606891609095922	mixture	protein	NA	NA
P01837	20	ok	FALSE		NA	NA	0.0439359939851826	0.180306331923313	mixture	protein	NA	NA
P01843	20	ok	FALSE		NA	NA	1.81087060725041	0.690449807300561	mixture	protein	NA	NA
P01864	20	ok	FALSE		NA	NA	0.162568112685209	0.33749708784016	mixture	protein	NA	NA
P01867	20	ok	FALSE		NA	NA	0.10379115123671	0.142652007974628	mixture	protein	NA	NA
P01872	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.571296284182137	mixture	protein	NA	NA
P01878	13	ok	FALSE		NA	NA	0.00855272812884356	0.376002704380691	mixture	protein	NA	NA
P01887	20	ok	FALSE		NA	NA	0.0322499095603196	1.82866902531106	mixture	protein	NA	NA
P01898	20	ok	FALSE		NA	NA	0.607518722954881	0.291786479503985	mixture	protein	NA	NA
P01899	18	ok	FALSE		NA	NA	4.70754264082888	0.18330232874516	mixture	protein	NA	NA
P01942	20	ok	FALSE		NA	NA	0.112253513636848	0.340314071957895	mixture	protein	NA	NA
P02088	20	ok	FALSE		NA	NA	0.448563679112116	0.415980550305574	mixture	protein	NA	NA
P02463	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.45706770733149	mixture	protein	NA	NA
P02468	20	ok	FALSE		NA	NA	0.0220802074817412	0.0631479572176821	mixture	protein	NA	NA
P02469	20	ok	FALSE		NA	NA	0.151933010282187	0.0577715345332876	mixture	protein	NA	NA
P02535	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	1.02104109746062	mixture	protein	NA	NA
P02798	20	ok	FALSE		NA	NA	2.81946309446103	1.52952360129433	mixture	protein	NA	NA
P02802	20	ok	FALSE		NA	NA	0.608842262839158	1.1256909636766	mixture	protein	NA	NA
P03911	15	ok	FALSE		NA	NA	1.90139692045904	0.230698231813313	mixture	protein	NA	NA
P03953	20	ok	FALSE		NA	NA	0.0840122143933244	0.306430529352059	mixture	protein	NA	NA
P03958	20	ok	FALSE		NA	NA	0.53211850119153	0.109161719105191	mixture	protein	NA	NA
P03987	20	ok	FALSE		NA	NA	0.232232818180297	0.432361243452771	mixture	protein	NA	NA
P04104	20	ok	FALSE		NA	NA	1.15198050057826	0.528337849926226	mixture	protein	NA	NA
P04117	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.258903955772602	mixture	protein	NA	NA
P04186	20	ok	FALSE		NA	NA	0.0626469127330165	0.112844163401283	mixture	protein	NA	NA
P04441	20	ok	FALSE		NA	NA	0.184168750942854	0.131009101680244	mixture	protein	NA	NA
P04919	20	ok	FALSE		NA	NA	0.192388238463531	0.525021060020418	mixture	protein	NA	NA
P04925	20	ok	FALSE		NA	NA	9.70654137838842	0.163617122541201	mixture	protein	NA	NA
P05064	20	ok	FALSE		NA	NA	0.0276041048920587	0.064692720502394	mixture	protein	NA	NA
P05201	20	ok	FALSE		NA	NA	0.344815887848536	0.100115808154237	mixture	protein	NA	NA
P05202	20	ok	FALSE		NA	NA	0.961854506346267	0.597955856537411	mixture	protein	NA	NA
P05214	9	ok	FALSE		NA	NA	4.72637927228815	4.48410869494774	mixture	protein	NA	NA
P05480	20	ok	FALSE		NA	NA	0.343157720510775	0.22520133696155	mixture	protein	NA	NA
P05555	11	ok	FALSE		NA	NA	4.99148434741288	0.180572672501719	mixture	protein	NA	NA
P05622	20	ok	FALSE		NA	NA	4.87126656691683	0.276728516067361	mixture	protein	NA	NA
P05784	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	1.18624378181366	mixture	protein	NA	NA
P06151	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.188833508542985	mixture	protein	NA	NA
P06330	20	ok	FALSE		NA	NA	0.601106612962592	0.167311483303864	mixture	protein	NA	NA
P06537	20	ok	FALSE		NA	NA	0.832020412429035	0.0822586202553891	mixture	protein	NA	NA
P06683	20	ok	FALSE		NA	NA	0.0139998032635653	0.0777366890218952	mixture	protein	NA	NA
P06684	20	ok	FALSE		NA	NA	0.274782879871764	0.135159357311641	mixture	protein	NA	NA
P06728	20	ok	FALSE		NA	NA	0.232440963078585	0.215041442785716	mixture	protein	NA	NA
P06745	20	ok	FALSE		NA	NA	0.262099837840079	0.0251258912646828	mixture	protein	NA	NA
P06797	20	ok	FALSE		NA	NA	0.219664831151359	0.2506920992479	mixture	protein	NA	NA
P06800	20	ok	FALSE		NA	NA	0.713629019100443	0.0585089755288066	mixture	protein	NA	NA
P06801	20	ok	FALSE		NA	NA	0.201319706060147	0.184766820604946	mixture	protein	NA	NA
P06909	20	ok	FALSE		NA	NA	0.244915083885971	0.0801259766048326	mixture	protein	NA	NA
P07091	20	ok	FALSE		NA	NA	0.0959638978711797	0.139266987507385	mixture	protein	NA	NA
P07214	20	ok	FALSE		NA	NA	0.550544937270058	0.234694124928853	mixture	protein	NA	NA
P07309	20	ok	FALSE		NA	NA	0.806877108587218	0.179357622703647	mixture	protein	NA	NA
P07310	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	1.41477244026806	mixture	protein	NA	NA
P07356	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.120437112023687	mixture	protein	NA	NA
P07724	20	ok	FALSE		NA	NA	0.0511678958765342	0.0626267025230731	mixture	protein	NA	NA
P07759	20	ok	FALSE		NA	NA	0.103925317262428	0.0905314337925266	mixture	protein	NA	NA
P07901	20	ok	FALSE		NA	NA	0.0624797049090708	0.0345309432904467	mixture	protein	NA	NA
P08003	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.401487303681375	mixture	protein	NA	NA
P08030	20	ok	FALSE		NA	NA	1.28460004686737	0.190135430514816	mixture	protein	NA	NA
P08032	20	ok	FALSE		NA	NA	0.0486781550972861	0.379571817054856	mixture	protein	NA	NA
P08074	20	ok	FALSE		NA	NA	0.426327772095857	0.0773298666089659	mixture	protein	NA	NA
P08113	20	ok	FALSE		NA	NA	0.0214279642673603	0.352840048642926	mixture	protein	NA	NA
P08121	20	ok	FALSE		NA	NA	0.577222970871959	0.190134361922872	mixture	protein	NA	NA
P08122	20	ok	FALSE		NA	NA	0.104627707494569	0.370879487656671	mixture	protein	NA	NA
P08207	20	ok	FALSE		NA	NA	0.831113470146309	0.289926311890681	mixture	protein	NA	NA
P08226	20	ok	FALSE		NA	NA	0.573502258329974	0.172563026742996	mixture	protein	NA	NA
P08228	19	ok	FALSE		NA	NA	0.957698113500007	0.226181622400526	mixture	protein	NA	NA
P08249	20	ok	FALSE		NA	NA	0.617926144633811	0.0312991976563631	mixture	protein	NA	NA
P08607	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.309633093589665	mixture	protein	NA	NA
P08752	20	ok	FALSE		NA	NA	0.370185653694008	0.124453436086278	mixture	protein	NA	NA
P08775	16	ok	FALSE		NA	NA	0.889178196400007	0.410040687065684	mixture	protein	NA	NA
P08905	17	ok	FALSE		NA	NA	0.0348766363048543	0.157043157934168	mixture	protein	NA	NA
P09036	16	ok	FALSE		NA	NA	2.04012159285189	2.48210832214992	mixture	protein	NA	NA
P09041	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	3.21363973667533	mixture	protein	NA	NA
P09055	20	ok	FALSE		NA	NA	0.00892198192122699	0.264171562146128	mixture	protein	NA	NA
P09103	20	ok	FALSE		NA	NA	0.0869142750406378	0.0747031601865116	mixture	protein	NA	NA
P09242	18	ok	FALSE		NA	NA	0.0762817806320666	1.40280660876534	mixture	protein	NA	NA
P09405	20	ok	FALSE		NA	NA	0.0615648232705879	0.423895853926769	mixture	protein	NA	NA
P09411	20	ok	FALSE		NA	NA	0.0351675534405053	0.0310887850712327	mixture	protein	NA	NA
P09470	20	ok	FALSE		NA	NA	0.239410651733823	0.603572088859647	mixture	protein	NA	NA
P09528	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.12268907242442	mixture	protein	NA	NA
P09602	20	ok	FALSE		NA	NA	4.14094431384797	0.394533159089084	mixture	protein	NA	NA
P09671	20	ok	FALSE		NA	NA	0.121518378946807	0.15738881697447	mixture	protein	NA	NA
P09803	16	ok	FALSE		NA	NA	0.759194110512069	1.021820583905	mixture	protein	NA	NA
P09925	20	ok	FALSE		NA	NA	0.658053748828953	0.302188488511387	mixture	protein	NA	NA
P0CW02	20	ok	FALSE		NA	NA	0.289507275152787	0.813754246047405	mixture	protein	NA	NA
P0DN34	20	ok	FALSE		NA	NA	1.04894300997192	0.256028932259528	mixture	protein	NA	NA
P0DN89	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.335871931897464	mixture	protein	NA	NA
P0DOV1	20	ok	FALSE		NA	NA	4.08558574370288	0.179446103400807	mixture	protein	NA	NA
P0DOV2	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.146892902856528	mixture	protein	NA	NA
P0DP26	16	ok	FALSE		NA	NA	0.149337350034615	0.613667630297372	mixture	protein	NA	NA
P10107	20	ok	FALSE		NA	NA	0.0388814445437059	0.267363325793362	mixture	protein	NA	NA
P10126	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.0550268364641981	mixture	protein	NA	NA
P10493	20	ok	FALSE		NA	NA	0.121411982347367	0.0732541432632075	mixture	protein	NA	NA
P10518	20	ok	FALSE		NA	NA	0.672841612406056	0.114355881685578	mixture	protein	NA	NA
P10605	20	ok	FALSE		NA	NA	0.132108020740668	0.0916429749714566	mixture	protein	NA	NA
P10630	20	ok	FALSE		NA	NA	1.04663347823964	0.207104632831494	mixture	protein	NA	NA
P10639	20	ok	FALSE		NA	NA	0.0795817766186543	0.0631775365554667	mixture	protein	NA	NA
P10649	20	ok	FALSE		NA	NA	0.787298610755099	0.057324461216616	mixture	protein	NA	NA
P10711	20	ok	FALSE		NA	NA	2.02812954751511	0.11841589583252	mixture	protein	NA	NA
P10810	12	ok	FALSE		NA	NA	0.107411579876815	0.132806443009908	mixture	protein	NA	NA
P10833	20	ok	FALSE		NA	NA	0.661725825262474	0.0854567661413166	mixture	protein	NA	NA
P10852	20	ok	FALSE		NA	NA	0.607649403544611	0.42238266281539	mixture	protein	NA	NA
P10922	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.909360322914568	mixture	protein	NA	NA
P11031	20	ok	FALSE		NA	NA	1.24611489187517	0.335497723596298	mixture	protein	NA	NA
P11087	20	ok	FALSE		NA	NA	0.33262573080014	0.827386099779564	mixture	protein	NA	NA
P11103	18	ok	FALSE		NA	NA	1.68336950265779	0.0627133840294191	mixture	protein	NA	NA
P11152	20	ok	FALSE		NA	NA	0.119870423918351	0.11147547045244	mixture	protein	NA	NA
P11276	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	NA	NA	0	0.140205821722701	mixture	protein	NA	NA
P11352	20	ok	FALSE		NA	NA	0.999135436267674	0.0478917718371049	mixture	protein	NA	NA
P11499	20	ok	FALSE		NA	NA	0.0649766006915827	0.0187939792181901	mixture	protein	NA	NA
